a,b,dia_juliano,d,e,f,g,h
101,2023,10,308,12.67,0,22.1,0
101,2023,10,309,12.67,0,22.1,0
101,2023,10,310,12.67,0,22.1,0
101,2023,10,311,12.67,0,22.08,0
101,2023,10,312,12.67,0,22.08,0
101,2023,10,313,12.67,0,22.08,0
101,2023,10,314,12.67,0,22.07,0
101,2023,10,315,12.67,0,22.04,0
101,2023,10,316,12.67,0,22.04,0
101,2023,10,317,12.67,0,22.05,0
101,2023,10,318,12.67,0,22.05,0
101,2023,10,319,12.67,0,22.05,0
101,2023,10,320,12.67,0,22.05,0
101,2023,10,321,12.67,0,22.07,0
101,2023,10,322,12.67,0,22.08,0
101,2023,10,323,12.67,0,22.05,0
101,2023,10,324,12.66,0,22.08,0
101,2023,10,325,12.67,0,22.08,0
101,2023,10,326,12.66,0,22.08,0
101,2023,10,327,12.66,0,22.04,0
101,2023,10,328,12.66,0,22.01,0
101,2023,10,329,12.66,0,21.99,0
101,2023,10,330,12.66,0,22.02,0
101,2023,10,331,12.66,0,21.98,0
101,2023,10,332,12.66,0,21.98,0
101,2023,10,333,12.66,0,21.99,0
101,2023,10,334,12.66,0,22.02,0
101,2023,10,335,12.66,0,22.02,0
101,2023,10,336,12.66,0,22.02,0
101,2023,10,337,12.66,0,22,0
101,2023,10,338,12.66,0,22.02,0
101,2023,10,339,12.66,0,22,0
101,2023,10,340,12.66,0,22.03,0
101,2023,10,341,12.66,0,22.02,0
101,2023,10,342,12.66,0,21.98,0
101,2023,10,343,12.66,0,21.99,0
101,2023,10,344,12.66,0,21.99,0
101,2023,10,345,12.66,0,21.95,0
101,2023,10,346,12.66,0,21.96,0
101,2023,10,347,12.66,0,21.99,0
101,2023,10,348,12.66,0,21.97,0
101,2023,10,349,12.66,0,21.96,0
101,2023,10,350,12.66,0,21.97,0
101,2023,10,351,12.66,0,21.95,0
101,2023,10,352,12.66,0,21.98,0
101,2023,10,353,12.66,0,21.99,0
101,2023,10,354,12.66,0,21.96,0
101,2023,10,355,12.66,0,21.99,0
101,2023,10,356,12.66,0,21.98,0
101,2023,10,357,12.66,0,21.99,0
101,2023,10,358,12.66,0,21.95,0
101,2023,10,359,12.66,0,21.97,0
101,2023,10,400,12.66,0,21.98,0
101,2023,10,401,12.65,0,21.96,0
101,2023,10,402,12.65,0,21.9,0
101,2023,10,403,12.65,0,21.89,0
101,2023,10,404,12.65,0,21.85,0
101,2023,10,405,12.65,0,21.83,0
101,2023,10,406,12.65,0,21.83,0
101,2023,10,407,12.65,0,21.84,0
101,2023,10,408,12.65,0,21.82,0
101,2023,10,409,12.65,0,21.8,0
101,2023,10,410,12.65,0,21.82,0
101,2023,10,411,12.65,0,21.82,0
101,2023,10,412,12.65,0,21.84,0
101,2023,10,413,12.65,0,21.8,0
101,2023,10,414,12.65,0,21.77,0
101,2023,10,415,12.65,0,21.75,0
101,2023,10,416,12.65,0,21.73,0
101,2023,10,417,12.65,0,21.73,0
101,2023,10,418,12.65,0,21.74,0
101,2023,10,419,12.65,0,21.72,0
101,2023,10,420,12.65,0,21.72,0
101,2023,10,421,12.65,0,21.73,0
101,2023,10,422,12.65,0,21.74,0
101,2023,10,423,12.65,0,21.75,0
101,2023,10,424,12.65,0,21.74,0
101,2023,10,425,12.65,0,21.78,0
101,2023,10,426,12.64,0,21.8,0
101,2023,10,427,12.65,0,21.77,0
101,2023,10,428,12.65,0,21.76,0
101,2023,10,429,12.64,0,21.78,0
101,2023,10,430,12.64,0,21.76,0
101,2023,10,431,12.64,0,21.78,0
101,2023,10,432,12.64,0,21.76,0
101,2023,10,433,12.64,0,21.75,0
101,2023,10,434,12.64,0,21.73,0
101,2023,10,435,12.64,0,21.75,0
101,2023,10,436,12.64,0,21.78,0
101,2023,10,437,12.64,0,21.76,0
101,2023,10,438,12.64,0,21.75,0
101,2023,10,439,12.64,0,21.77,0
101,2023,10,440,12.64,0,21.77,0
101,2023,10,441,12.64,0,21.78,0
101,2023,10,442,12.64,0,21.76,0
101,2023,10,443,12.64,0,21.77,0
101,2023,10,444,12.64,0,21.77,0
101,2023,10,445,12.64,0,21.78,0
101,2023,10,446,12.64,0,21.75,0
101,2023,10,447,12.64,0,21.72,0
101,2023,10,448,12.64,0,21.72,0
101,2023,10,449,12.64,0,21.69,0
101,2023,10,450,12.64,0,21.7,0
101,2023,10,451,12.64,0,21.67,0
101,2023,10,452,12.64,0,21.69,0
101,2023,10,453,12.64,0.056,21.67,0
101,2023,10,454,12.64,0.254,21.68,0
101,2023,10,455,12.64,0.536,21.66,0
101,2023,10,456,12.64,0.677,21.66,0
101,2023,10,457,12.64,0.677,21.67,0
101,2023,10,458,12.64,0.677,21.63,0
101,2023,10,459,12.64,0.761,21.63,0
101,2023,10,500,12.64,1.269,21.63,0
101,2023,10,501,12.63,1.494,21.68,0
101,2023,10,502,12.64,2.03,21.67,0
101,2023,10,503,12.64,2.397,21.69,0
101,2023,10,504,12.64,2.707,21.71,0
101,2023,10,505,12.64,3.017,21.73,0
101,2023,10,506,12.64,3.384,21.73,0
101,2023,10,507,12.63,3.468,21.71,0
101,2023,10,508,12.64,3.919,21.69,0
101,2023,10,509,12.64,4.06,21.68,0
101,2023,10,510,12.63,4.06,21.64,0
101,2023,10,511,12.63,4.145,21.64,0
101,2023,10,512,12.63,4.399,21.66,0
101,2023,10,513,12.63,4.963,21.63,0
101,2023,10,514,12.63,5.583,21.61,0
101,2023,10,515,12.63,6.542,21.65,0
101,2023,10,516,12.64,7.59,21.7,0
101,2023,10,517,12.65,8.71,21.7,0
101,2023,10,518,12.65,9.53,21.71,0
101,2023,10,519,12.66,10.57,21.73,0
101,2023,10,520,12.67,11.65,21.73,0
101,2023,10,521,12.69,12.69,21.75,0
101,2023,10,522,12.7,13.53,21.74,0
101,2023,10,523,12.71,14.21,21.79,0
101,2023,10,524,12.73,14.66,21.78,0
101,2023,10,525,12.74,15.17,21.76,0
101,2023,10,526,12.76,15.62,21.74,0
101,2023,10,527,12.77,16.27,21.75,0
101,2023,10,528,12.79,16.97,21.72,0
101,2023,10,529,12.8,17.93,21.74,0
101,2023,10,530,12.82,18.84,21.74,0
101,2023,10,531,12.84,19.99,21.74,0
101,2023,10,532,12.87,21.4,21.74,0
101,2023,10,533,12.9,22.9,21.75,0
101,2023,10,534,12.93,24.11,21.77,0
101,2023,10,535,12.96,25.27,21.76,0
101,2023,10,536,12.99,26.45,21.76,0
101,2023,10,537,13.03,27.86,21.74,0
101,2023,10,538,13.06,29.07,21.75,0
101,2023,10,539,13.1,30.51,21.79,0
101,2023,10,540,13.14,33.61,21.84,0
101,2023,10,541,13.18,37.84,21.8,0
101,2023,10,542,13.23,42.38,21.79,0
101,2023,10,543,13.25,46.05,21.82,0
101,2023,10,544,13.25,49.09,21.85,0
101,2023,10,545,13.26,52.02,21.87,0
101,2023,10,546,13.26,53.72,21.92,0
101,2023,10,547,13.26,53.15,21.94,0
101,2023,10,548,13.26,52.45,21.93,0
101,2023,10,549,13.26,52.02,21.96,0
101,2023,10,550,13.26,52.73,21.96,0
101,2023,10,551,13.26,55.35,21.97,0
101,2023,10,552,13.26,57.83,21.99,0
101,2023,10,553,13.26,59.72,22,0
101,2023,10,554,13.26,61.56,22.01,0
101,2023,10,555,13.26,63.78,22.03,0
101,2023,10,556,13.26,67.39,22.06,0
101,2023,10,557,13.26,69.48,22.11,0
101,2023,10,558,13.26,70.7,22.15,0
101,2023,10,559,13.26,72.6,22.18,0
101,2023,10,600,13.26,75,22.22,0
101,2023,10,601,13.26,78.1,22.27,0
101,2023,10,602,13.26,80,22.31,0
101,2023,10,603,13.26,80.2,22.33,0
101,2023,10,604,13.26,81.4,22.36,0
101,2023,10,605,13.26,83.5,22.4,0
101,2023,10,606,13.26,83.6,22.44,0
101,2023,10,607,13.26,84,22.48,0
101,2023,10,608,13.26,85.7,22.53,0
101,2023,10,609,13.26,89.9,22.57,0
101,2023,10,610,13.26,95.9,22.6,0
101,2023,10,611,13.26,101.8,22.64,0
101,2023,10,612,13.26,106.5,22.65,0
101,2023,10,613,13.26,110.6,22.68,0
101,2023,10,614,13.25,115.1,22.74,0
101,2023,10,615,13.25,121,22.79,0
101,2023,10,616,13.25,124.9,22.83,0
101,2023,10,617,13.25,128.3,22.9,0
101,2023,10,618,13.25,132,22.93,0
101,2023,10,619,13.25,136.1,22.97,0
101,2023,10,620,13.25,139.9,23.06,0
101,2023,10,621,13.25,144.1,23.08,0
101,2023,10,622,13.25,148.5,23.13,0
101,2023,10,623,13.25,151.9,23.19,0
101,2023,10,624,13.24,155.5,23.24,0
101,2023,10,625,13.24,159.2,23.32,0
101,2023,10,626,13.24,163.4,23.35,0
101,2023,10,627,13.24,167.6,23.43,0
101,2023,10,628,13.24,171.8,23.55,0
101,2023,10,629,13.24,176.7,23.63,0
101,2023,10,630,13.24,181.5,23.66,0
101,2023,10,631,13.24,185.4,23.72,0
101,2023,10,632,13.24,189.1,23.77,0
101,2023,10,633,13.24,192.8,23.84,0
101,2023,10,634,13.24,194.6,23.93,0
101,2023,10,635,13.23,199.3,23.97,0
101,2023,10,636,13.23,205.6,23.97,0
101,2023,10,637,13.23,208.3,23.91,0
101,2023,10,638,13.23,212,23.96,0
101,2023,10,639,13.23,217.1,23.95,0
101,2023,10,640,13.23,223.1,23.97,0
101,2023,10,641,13.23,229.7,24.02,0
101,2023,10,642,13.22,236.7,24.04,0
101,2023,10,643,13.22,243.3,24.06,0
101,2023,10,644,13.22,250.1,24.14,0
101,2023,10,645,13.22,255.1,24.21,0
101,2023,10,646,13.22,260.6,24.23,0
101,2023,10,647,13.22,265.9,24.34,0
101,2023,10,648,13.22,273,24.38,0
101,2023,10,649,13.22,279.1,24.43,0
101,2023,10,650,13.22,285.4,24.42,0
101,2023,10,651,13.21,290.9,24.52,0
101,2023,10,652,13.21,296.5,24.58,0
101,2023,10,653,13.21,302.4,24.69,0
101,2023,10,654,13.21,306.9,24.71,0
101,2023,10,655,13.21,312.1,24.73,0
101,2023,10,656,13.21,314.6,24.78,0
101,2023,10,657,13.21,315.3,24.88,0
101,2023,10,658,13.2,318.6,24.93,0
101,2023,10,659,13.2,321.9,25,0
101,2023,10,700,13.2,325.4,25.03,0
101,2023,10,701,13.2,329.6,25.14,0
101,2023,10,702,13.2,331.8,25.2,0
101,2023,10,703,13.2,332.5,25.2,0
101,2023,10,704,13.2,337.4,25.26,0
101,2023,10,705,13.2,341.5,25.3,0
101,2023,10,706,13.19,345.8,25.29,0
101,2023,10,707,13.19,351,25.29,0
101,2023,10,708,13.19,355.3,25.3,0
101,2023,10,709,13.19,357.2,25.43,0
101,2023,10,710,13.19,357.6,25.45,0
101,2023,10,711,13.18,356.5,25.42,0
101,2023,10,712,13.18,353.9,25.43,0
101,2023,10,713,13.18,356.9,25.5,0
101,2023,10,714,13.18,359.2,25.52,0
101,2023,10,715,13.18,361.4,25.46,0
101,2023,10,716,13.18,364.4,25.51,0
101,2023,10,717,13.18,366.6,25.52,0
101,2023,10,718,13.18,369.6,25.61,0
101,2023,10,719,13.18,375.2,25.69,0
101,2023,10,720,13.18,381.8,25.73,0
101,2023,10,721,13.18,386,25.77,0
101,2023,10,722,13.18,392,25.75,0
101,2023,10,723,13.17,398.1,25.76,0
101,2023,10,724,13.17,404.7,25.75,0
101,2023,10,725,13.17,405.2,25.93,0
101,2023,10,726,13.17,410.5,25.97,0
101,2023,10,727,13.17,406,25.93,0
101,2023,10,728,13.17,413.8,25.96,0
101,2023,10,729,13.17,416.8,25.94,0
101,2023,10,730,13.16,415.8,25.92,0
101,2023,10,731,13.16,417.6,25.99,0
101,2023,10,732,13.16,420.6,26.11,0
101,2023,10,733,13.16,421.8,26.33,0
101,2023,10,734,13.16,427.6,26.41,0
101,2023,10,735,13.16,437.6,26.55,0
101,2023,10,736,13.16,446,26.66,0
101,2023,10,737,13.15,448.9,26.67,0
101,2023,10,738,13.16,461.5,26.75,0
101,2023,10,739,13.15,473.8,26.87,0
101,2023,10,740,13.15,473.3,26.78,0
101,2023,10,741,13.15,469.3,26.72,0
101,2023,10,742,13.15,473.6,26.83,0
101,2023,10,743,13.15,474.6,26.83,0
101,2023,10,744,13.15,456.3,26.83,0
101,2023,10,745,13.15,349.9,26.81,0
101,2023,10,746,13.15,484.7,26.85,0
101,2023,10,747,13.15,488.6,26.84,0
101,2023,10,748,13.14,490.5,26.91,0
101,2023,10,749,13.14,486.2,26.95,0
101,2023,10,750,13.14,499.1,26.93,0
101,2023,10,751,13.14,499.1,26.88,0
101,2023,10,752,13.14,500.3,26.91,0
101,2023,10,753,13.14,512.8,26.86,0
101,2023,10,754,13.14,486.2,26.9,0
101,2023,10,755,13.14,448.1,26.74,0
101,2023,10,756,13.14,534.6,26.76,0
101,2023,10,757,13.14,547.5,26.77,0
101,2023,10,758,13.14,548,26.95,0
101,2023,10,759,13.13,543.8,26.99,0
101,2023,10,800,13.13,549.3,27.02,0
101,2023,10,801,13.13,551,26.97,0
101,2023,10,802,13.13,557.3,26.99,0
101,2023,10,803,13.13,561.5,27.08,0
101,2023,10,804,13.13,566.3,27.38,0
101,2023,10,805,13.13,580.5,27.36,0
101,2023,10,806,13.13,626.4,27.31,0
101,2023,10,807,13.13,623.4,27.37,0
101,2023,10,808,13.13,609,27.42,0
101,2023,10,809,13.13,600.2,27.53,0
101,2023,10,810,13.13,603.9,27.54,0
101,2023,10,811,13.13,607.3,27.57,0
101,2023,10,812,13.13,212.5,27.6,0
101,2023,10,813,13.13,603.9,27.46,0
101,2023,10,814,13.12,620.9,27.46,0
101,2023,10,815,13.12,623.3,27.66,0
101,2023,10,816,13.12,631.3,27.81,0
101,2023,10,817,13.12,644.1,27.61,0
101,2023,10,818,13.12,653.6,27.68,0
101,2023,10,819,13.12,669,27.85,0
101,2023,10,820,13.12,689.7,27.98,0
101,2023,10,821,13.12,683.6,27.91,0
101,2023,10,822,13.12,660.1,27.75,0
101,2023,10,823,13.12,657.8,27.83,0
101,2023,10,824,13.12,656.1,27.84,0
101,2023,10,825,13.11,643.5,27.78,0
101,2023,10,826,13.11,639.5,27.81,0
101,2023,10,827,13.11,417.7,27.89,0
101,2023,10,828,13.11,569.9,27.79,0
101,2023,10,829,13.11,412.2,27.91,0
101,2023,10,830,13.11,451.7,27.79,0
101,2023,10,831,13.11,342.3,27.62,0
101,2023,10,832,13.11,433,27.51,0
101,2023,10,833,13.11,529,27.63,0
101,2023,10,834,13.11,582.3,27.63,0
101,2023,10,835,13.11,430.4,27.64,0
101,2023,10,836,13.11,550.2,27.76,0
101,2023,10,837,13.11,319.4,27.74,0
101,2023,10,838,13.11,574.1,27.65,0
101,2023,10,839,13.11,604.9,27.62,0
101,2023,10,840,13.11,510.1,27.79,0
101,2023,10,841,13.11,676.9,27.99,0
101,2023,10,842,13.11,660.2,27.96,0
101,2023,10,843,13.11,674.3,27.91,0
101,2023,10,844,13.11,693,28.07,0
101,2023,10,845,13.11,715,28.34,0
101,2023,10,846,13.11,714,28.59,0
101,2023,10,847,13.11,700,28.54,0
101,2023,10,848,13.11,686.3,28.45,0
101,2023,10,849,13.11,673.9,28.39,0
101,2023,10,850,13.1,660.3,28.36,0
101,2023,10,851,13.11,655.6,28.59,0
101,2023,10,852,13.11,650.2,28.53,0
101,2023,10,853,13.1,650,28.46,0
101,2023,10,854,13.11,663.1,28.63,0
101,2023,10,855,13.1,670.7,28.41,0
101,2023,10,856,13.11,681.8,28.48,0
101,2023,10,857,13.1,682.4,28.46,0
101,2023,10,858,13.11,689.1,28.57,0
101,2023,10,859,13.11,694.5,28.89,0
101,2023,10,900,13.1,706,29.01,0
101,2023,10,901,13.1,712,28.84,0
101,2023,10,902,13.1,718,28.74,0
101,2023,10,903,13.1,722,28.75,0
101,2023,10,904,13.1,734,28.98,0
101,2023,10,905,13.1,748,29.16,0
101,2023,10,906,13.1,729,29.33,0
101,2023,10,907,13.1,595.3,29.03,0
101,2023,10,908,13.09,449.8,28.72,0
101,2023,10,909,13.1,449.2,28.62,0
101,2023,10,910,13.09,675.4,28.7,0
101,2023,10,911,13.1,742,28.85,0
101,2023,10,912,13.09,735,29.04,0
101,2023,10,913,13.09,597.1,28.9,0
101,2023,10,914,13.09,602.8,29.17,0
101,2023,10,915,13.09,356,29.07,0
101,2023,10,916,13.09,740,28.94,0
101,2023,10,917,13.09,779,28.94,0
101,2023,10,918,13.09,780,28.75,0
101,2023,10,919,13.09,771,28.9,0
101,2023,10,920,13.09,759,29.05,0
101,2023,10,921,13.09,762,29.02,0
101,2023,10,922,13.09,755,29.08,0
101,2023,10,923,13.09,757,29.15,0
101,2023,10,924,13.09,758,28.99,0
101,2023,10,925,13.09,747,29.42,0
101,2023,10,926,13.09,753,29.52,0
101,2023,10,927,13.09,763,29.46,0
101,2023,10,928,13.09,764,29.59,0
101,2023,10,929,13.09,766,29.7,0
101,2023,10,930,13.09,774,29.79,0
101,2023,10,931,13.08,773,29.74,0
101,2023,10,932,13.08,773,29.34,0
101,2023,10,933,13.08,757,29.24,0
101,2023,10,934,13.09,764,29.21,0
101,2023,10,935,13.09,781,29.21,0
101,2023,10,936,13.09,791,29.42,0
101,2023,10,937,13.08,799,29.28,0
101,2023,10,938,13.09,803,29.38,0
101,2023,10,939,13.08,812,29.63,0
101,2023,10,940,13.09,803,29.71,0
101,2023,10,941,13.08,801,29.62,0
101,2023,10,942,13.08,799,29.45,0
101,2023,10,943,13.08,803,29.56,0
101,2023,10,944,13.08,808,29.45,0
101,2023,10,945,13.08,807,29.45,0
101,2023,10,946,13.08,809,29.84,0
101,2023,10,947,13.08,815,30.06,0
101,2023,10,948,13.08,822,30.07,0
101,2023,10,949,13.08,821,30.07,0
101,2023,10,950,13.08,824,30.1,0
101,2023,10,951,13.07,831,29.8,0
101,2023,10,952,13.08,823,29.99,0
101,2023,10,953,13.08,818,29.87,0
101,2023,10,954,13.08,819,29.81,0
101,2023,10,955,13.08,823,29.69,0
101,2023,10,956,13.08,821,29.58,0
101,2023,10,957,13.08,833,29.61,0
101,2023,10,958,13.08,832,29.88,0
101,2023,10,959,13.08,834,29.95,0
101,2023,10,1000,13.08,513.8,29.79,0
101,2023,10,1001,13.08,820,29.73,0
101,2023,10,1002,13.08,818,29.74,0
101,2023,10,1003,13.08,827,29.62,0
101,2023,10,1004,13.08,819,29.82,0
101,2023,10,1005,13.08,803,29.76,0
101,2023,10,1006,13.08,679.6,29.65,0
101,2023,10,1007,13.08,733,29.81,0
101,2023,10,1008,13.08,798,29.92,0
101,2023,10,1009,13.08,825,30.17,0
101,2023,10,1010,13.08,832,30.37,0
101,2023,10,1011,13.08,820,30.58,0
101,2023,10,1012,13.08,686,30.65,0
101,2023,10,1013,13.08,814,30.67,0
101,2023,10,1014,13.08,850,30.44,0
101,2023,10,1015,13.08,871,30.27,0
101,2023,10,1016,13.08,902,30.37,0
101,2023,10,1017,13.08,791,30.27,0
101,2023,10,1018,13.09,434.1,30.29,0
101,2023,10,1019,13.08,610.2,30.35,0
101,2023,10,1020,13.08,597.2,30.45,0
101,2023,10,1021,13.08,802,30.28,0
101,2023,10,1022,13.08,906,30.37,0
101,2023,10,1023,13.08,921,30.21,0
101,2023,10,1024,13.08,942,30.23,0
101,2023,10,1025,13.08,971,30.58,0
101,2023,10,1026,13.08,642,30.58,0
101,2023,10,1027,13.09,355.2,30.49,0
101,2023,10,1028,13.08,529.9,30.46,0
101,2023,10,1029,13.08,348.7,30.36,0
101,2023,10,1030,13.08,306.2,30.22,0
101,2023,10,1031,13.09,308.1,30.15,0
101,2023,10,1032,13.08,321.5,30.04,0
101,2023,10,1033,13.08,643.7,29.89,0
101,2023,10,1034,13.09,968,29.87,0
101,2023,10,1035,13.08,984,29.98,0
101,2023,10,1036,13.09,636.5,30.35,0
101,2023,10,1037,13.09,531.6,30.39,0
101,2023,10,1038,13.09,941,30.4,0
